age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,non_zero_capital_gain,non_zero_capital_loss
31-50,Local-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,>50K,,
17-30,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,31-50,Other,<=50K,,
17-30,Private,13,Never-married,Sales,Own-child,White,Male,0,0,0-10,United-States,<=50K,,
31-50,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Federal-gov,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,9,Widowed,Prof-specialty,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,13,Divorced,Sales,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,51-70,United-States,<=50K,,
31-50,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,70+,United-States,<=50K,,
31-50,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,31-50,United-States,>50K,,
31-50,Private,4,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,9,Widowed,Other-service,Unmarried,White,Female,0,0,0-10,Other,<=50K,,
31-50,Private,13,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,11-30,United-States,<=50K,,
31-50,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,51-70,United-States,>50K,,
31-50,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,31-50,United-States,>50K,,
31-50,State-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-inc,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51-70,United-States,<=50K,,
17-30,Private,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,11-30,United-States,<=50K,,
31-50,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,31-50,United-States,>50K,,
17-30,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,31-50,Other,>50K,,
31-50,Private,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0-10,United-States,<=50K,,
31-50,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,13,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,0,0,70+,Other,<=50K,,
51-70,Self-emp-not-inc,2,Widowed,Other-service,Not-in-family,Black,Female,0,0,11-30,United-States,<=50K,,
17-30,Private,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51-70,United-States,>50K,,
17-30,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,51-70,United-States,>50K,,
31-50,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,>50K,,
17-30,Private,8,Separated,Prof-specialty,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,31-50,Other,>50K,,
51-70,Private,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,31-50,United-States,>50K,,
51-70,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,31-50,United-States,>50K,,
51-70,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,11-30,United-States,<=50K,,
31-50,State-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Separated,Other-service,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Prof-specialty,Other-relative,White,Male,0,0,31-50,Other,<=50K,,
51-70,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,31-50,United-States,>50K,,
31-50,State-gov,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Divorced,Other-service,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,Other,<=50K,,
51-70,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Federal-gov,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,31-50,United-States,<=50K,,
31-50,Federal-gov,10,Divorced,Protective-serv,Own-child,White,Male,0,0,70+,United-States,<=50K,,
17-30,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,11-30,Other,<=50K,,
51-70,Self-emp-inc,10,Widowed,Sales,Not-in-family,White,Female,0,0,11-30,United-States,>50K,,
31-50,Private,10,Divorced,Tech-support,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
17-30,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,31-50,Other,<=50K,,
31-50,Private,10,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,51-70,United-States,>50K,,
31-50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,8,Divorced,Protective-serv,Own-child,White,Male,0,0,51-70,Other,<=50K,,
31-50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,31-50,United-States,<=50K,,
70+,Private,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,31-50,United-States,>50K,,
51-70,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,11,Never-married,Sales,Unmarried,White,Female,0,0,51-70,United-States,<=50K,,
31-50,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,31-50,United-States,>50K,,
17-30,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,51-70,United-States,<=50K,,
31-50,State-gov,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,31-50,United-States,>50K,,
31-50,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Married-AF-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,51-70,United-States,>50K,,
17-30,Private,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Divorced,Sales,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Self-emp-inc,6,Widowed,Transport-moving,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,6,Never-married,Other-service,Own-child,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,>50K,,
17-30,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,51-70,United-States,>50K,,
17-30,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Federal-gov,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,51-70,United-States,<=50K,,
31-50,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,11-30,United-States,<=50K,,
31-50,Self-emp-inc,9,Never-married,Sales,Not-in-family,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,3,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,31-50,Other,<=50K,,
17-30,Private,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
51-70,State-gov,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,7,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,11-30,Other,<=50K,,
31-50,State-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,11-30,United-States,>50K,,
17-30,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,11-30,United-States,<=50K,,
31-50,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,31-50,United-States,>50K,,
31-50,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,7,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-not-inc,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,31-50,United-States,>50K,,
51-70,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,>50K,,
51-70,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,3,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
70+,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0-10,United-States,<=50K,,
17-30,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,11,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,State-gov,12,Divorced,Other-service,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,31-50,United-States,>50K,,
31-50,Private,11,Never-married,Other-service,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,2,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,31-50,Other,<=50K,,
31-50,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,31-50,United-States,>50K,,
31-50,Private,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,31-50,Other,<=50K,,
17-30,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,9,Divorced,Machine-op-inspct,Other-relative,Black,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,>50K,,
17-30,Private,15,Never-married,Prof-specialty,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Sales,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
70+,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51-70,United-States,>50K,,
31-50,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51-70,United-States,>50K,,
31-50,Local-gov,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70+,United-States,<=50K,,
17-30,Private,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,31-50,United-States,<=50K,,
17-30,State-gov,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,10,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,31-50,Other,<=50K,,
31-50,Federal-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,31-50,United-States,>50K,,
51-70,Private,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,13,Divorced,Protective-serv,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-inc,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,31-50,United-States,>50K,,
51-70,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,10,Divorced,Other-service,Unmarried,Black,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,31-50,Other,>50K,,
31-50,State-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,31-50,Other,>50K,,
31-50,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,31-50,Other,<=50K,,
31-50,Private,9,Divorced,Sales,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,10,Never-married,Sales,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
